v1;g++;0.0572818
v1;g++;0.0572345
v1;g++;0.057271
v1;g++;0.0572272
v1;g++;0.057265
v1;g++;0.0572125
v1;g++;0.0572777
v1;g++;0.0615223
v1;g++;0.0584367
v1;g++;0.0572634
v1;g++;0.0572368
v1;g++;0.0572308
v1;g++;0.0572245
v1;g++;0.057263
v1;g++;0.0572646
v1;g++;0.0572201
v1;g++;0.0572152
v1;g++;0.0572228
v1;g++;0.0572576
v1;g++;0.0572268
v1;g++;0.0572606
v1;g++;0.0572686
v1;g++;0.0572348
v1;g++;0.0572438
v1;g++;0.0572204
v1;g++;0.0572647
v1;g++;0.0572577
v1;g++;0.0572515
v1;g++;0.0572507
v1;g++;0.0572637
v1;g++;0.0572684
v1;g++;0.0572301
v1;g++;0.0572309
v1;g++;0.0572589
v1;g++;0.0572237
v1;g++;0.0572233
v1;g++;0.0572599
v1;g++;0.0572611
v1;g++;0.0572691
v1;g++;0.0572185
v1;g++;0.0572304
v1;g++;0.0572516
v1;g++;0.0615695
v1;g++;0.0590131
v1;g++;0.0572304
v1;g++;0.057229
v1;g++;0.0572665
v1;g++;0.057255
v1;g++;0.0572285
v1;g++;0.0572206
v1;g++;0.0572231
v1;g++;0.0572619
v1;g++;0.0572205
v1;g++;0.0572326
v1;g++;0.0572522
v1;g++;0.0572706
v1;g++;0.0572312
v1;g++;0.0572266
v1;g++;0.0572276
v1;g++;0.0572641
v1;g++;0.0572535
v1;g++;0.0572333
v1;g++;0.0572694
v1;g++;0.0572645
v1;g++;0.0572182
v1;g++;0.0572271
v1;g++;0.0572197
v1;g++;0.0572605
v1;g++;0.0572272
v1;g++;0.0572696
v1;g++;0.0572634
v1;g++;0.0572243
v1;g++;0.0572686
v1;g++;0.0572234
v1;g++;0.0572572
v1;g++;0.0572163
v1;g++;0.0572496
v1;g++;0.0572578
v1;g++;0.057275
v1;g++;0.0572463
v1;g++;0.0572436
v1;g++;0.0572142
v1;g++;0.0572123
v1;g++;0.0571992
v1;g++;0.057217
v1;g++;0.057203
v1;g++;0.0572019
v1;g++;0.0572077
v1;g++;0.0572417
v1;g++;0.0572438
v1;g++;0.0572154
v1;g++;0.0572074
v1;g++;0.0571997
v1;g++;0.057221
v1;g++;0.0572123
v1;g++;0.0572238
v1;g++;0.0572158
v1;g++;0.0572417
v1;g++;0.0572079
v1;g++;0.0572213
v1;g++;0.057241
v1;g++;0.057253
v1;g++;0.0572144
v1;g++;0.0572093
v1;g++;0.0572049
v1;g++;0.0572592
v1;g++;0.0572421
v1;g++;0.057245
v1;g++;0.0572404
v1;g++;0.0572505
v1;g++;0.0572149
v1;g++;0.0572207
v1;g++;0.0583041
v1;g++;0.057254
v1;g++;0.0572401
v1;g++;0.05724
v1;g++;0.0572043
v1;g++;0.0572053
v1;g++;0.057241
v1;g++;0.057217
v1;g++;0.0572413
v1;g++;0.0572031
v1;g++;0.0572527
v1;g++;0.0572474
v1;g++;0.0572137
v1;g++;0.0572414
v1;g++;0.0572058
v1;g++;0.0572122
v1;g++;0.0572045
v1;g++;0.0572456
v1;g++;0.0572493
v1;g++;0.0572143
v1;g++;0.0572159
v1;g++;0.0572442
v1;g++;0.0572497
v1;g++;0.0572367
v1;g++;0.0572191
v1;g++;0.0572148
v1;g++;0.0572518
v1;g++;0.0572047
v1;g++;0.0572047
v1;g++;0.0572373
v1;g++;0.0572335
v1;g++;0.0570867
v1;g++;0.0570826
v1;g++;0.0571238
v1;g++;0.0571173
v1;g++;0.0570824
v1;g++;0.0570877
v1;g++;0.0571305
v1;g++;0.0570784
v1;g++;0.0571166
v1;g++;0.0570805
v1;g++;0.0570922
v1;g++;0.0570921
v1;g++;0.0571205
v1;g++;0.0571163
v1;g++;0.0571241
v1;g++;0.0571225
v1;g++;0.0570796
v1;g++;0.0571153
v1;g++;0.0570833
v1;g++;0.057114
v1;g++;0.0571124
v1;g++;0.0570908
v1;g++;0.0571237
v1;g++;0.0571153
v1;g++;0.05712
v1;g++;0.0571271
v1;g++;0.0571272
v1;g++;0.0570792
v1;g++;0.057083
v1;g++;0.0571133
v1;g++;0.0571139
v1;g++;0.0571251
v1;g++;0.0570862
v1;g++;0.0571162
v1;g++;0.0571188
v1;g++;0.0571244
v1;g++;0.0571294
v1;g++;0.0570885
v1;g++;0.0571075
v1;g++;0.0570865
v1;g++;0.0571108
v1;g++;0.0570777
v1;g++;0.057084
v1;g++;0.0570796
v1;g++;0.0571225
v1;g++;0.0571095
v1;g++;0.0570923
v1;g++;0.057119
v1;g++;0.0571172
v1;g++;0.0570784
v1;g++;0.0571167
v1;g++;0.0570874
v1;g++;0.0570849
v1;g++;0.0570827
v1;g++;0.0570819
v1;g++;0.0570951
v1;g++;0.0571222
v1;g++;0.0570836
v1;g++;0.0571018
v1;g++;0.0571294
v1;g++;0.0571211
v1;g++;0.0570887
v1;g++;0.0571283
v1;g++;0.0571136
v1;g++;0.0570758
v1;g++;0.057119
v1;g++;0.0571184
v1;g++;0.0571221
v1;g++;0.057084
v1;g++;0.0571022
v1;g++;0.0570859
v1;g++;0.0570787
v1;g++;0.0571241
v1;g++;0.0571186
v1;g++;0.0571179
v1;g++;0.0570904
v1;g++;0.0571064
v1;g++;0.057098
v1;g++;0.0571203
v1;g++;0.0570904
v1;g++;0.0570892
v1;g++;0.0571147
v1;g++;0.057122
v1;g++;0.0570784
v1;g++;0.0571252
v1;g++;0.0570901
v1;g++;0.0570836
v1;g++;0.0571136
v1;g++;0.0571128
v1;g++;0.0570812
v1;g++;0.0571219
v1;g++;0.057124
v1;g++;0.0571137
v1;g++;0.057129
v1;g++;0.0570838
v1;g++;0.0571258
v1;g++;0.0571179
v1;g++;0.0571219
v1;g++;0.0571295
v1;g++;0.0570753
v1;g++;0.0644514
v1;g++;0.0645889
v1;g++;0.0627156
v1;g++;0.0571447
v1;g++;0.0571677
v1;g++;0.0571724
v1;g++;0.0571361
v1;g++;0.057136
v1;g++;0.0571409
v1;g++;0.0571361
v1;g++;0.0571713
v1;g++;0.0370079
v1;g++;0.0291254
v1;g++;0.0291419
v1;g++;0.0291263
v1;g++;0.0291446
v1;g++;0.0291456
v1;g++;0.0291406
v1;g++;0.0291439
v1;g++;0.029146
v1;g++;0.0291256
v1;g++;0.0291407
v1;g++;0.0291403
v1;g++;0.0291405
v1;g++;0.0291255
v1;g++;0.0291423
v1;g++;0.0291246
v1;g++;0.0291403
v1;g++;0.0291406
v1;g++;0.0291414
v1;g++;0.0291448
v1;g++;0.0291404
v1;g++;0.0291381
v1;g++;0.0291229
v1;g++;0.0291188
v1;g++;0.0291412
v1;g++;0.0291409
v1;g++;0.029122
v1;g++;0.0291241
v1;g++;0.0569978
v1;g++;0.057166
v1;g++;0.0571425
v1;g++;0.0571671
v1;g++;0.0571327
v1;g++;0.0571767
v1;g++;0.0571365
v1;g++;0.0571345
v1;g++;0.0571408
v1;g++;0.0571383
v1;g++;0.0571366
v1;g++;0.0571554
v1;g++;0.0571763
v1;g++;0.0571321
v1;g++;0.0571372
v1;g++;0.0571406
v1;g++;0.0571363
v1;g++;0.0571406
v1;g++;0.0571362
v1;g++;0.0571743
v1;g++;0.0571637
v1;g++;0.057143
v1;g++;0.0571723
v1;g++;0.0571418
v1;g++;0.0571408
v1;g++;0.0571346
v1;g++;0.0571338
v1;g++;0.0571718
v1;g++;0.0571697
v1;g++;0.0571376
v1;g++;0.0571755
v1;g++;0.057143
v1;g++;0.0571716
v1;g++;0.0571743
v1;g++;0.0571334
v1;g++;0.057171
v1;g++;0.0571595
v1;g++;0.0571729
v1;g++;0.057168
v1;g++;0.0571706
v1;g++;0.0571696
v1;g++;0.0571416
v1;g++;0.0571757
v1;g++;0.0571393
v1;g++;0.0571498
v1;g++;0.0571631
v1;g++;0.0571341
v1;g++;0.0571354
v1;g++;0.0571338
v1;g++;0.0571718
v1;g++;0.0571441
v1;g++;0.0571689
v1;g++;0.0571688
v1;g++;0.0571587
v1;g++;0.0571706
v1;g++;0.0571359
v1;g++;0.057157
v1;g++;0.0571156
v1;g++;0.0571078
v1;g++;0.057118
v1;g++;0.057157
v1;g++;0.057149
v1;g++;0.0571287
v1;g++;0.057151
v1;g++;0.0571548
v1;g++;0.0571269
v1;g++;0.0571507
v1;g++;0.0571627
v1;g++;0.0571534
v1;g++;0.0571181
v1;g++;0.0571171
v1;g++;0.0571237
v1;g++;0.057157
v1;g++;0.0571194
v1;g++;0.0571542
v1;g++;0.0571546
v1;g++;0.057119
v1;g++;0.0571194
v1;g++;0.0571547
v1;g++;0.0571637
v1;g++;0.0571591
v1;g++;0.0571264
v1;g++;0.057126
v1;g++;0.0571562
v1;g++;0.0571591
v1;g++;0.0571558
v1;g++;0.0571121
v1;g++;0.057163
v1;g++;0.057119
v1;g++;0.0571609
v1;g++;0.0571553
v1;g++;0.0571535
v1;g++;0.0571575
v1;g++;0.0571211
v1;g++;0.0571572
v1;g++;0.0571557
v1;g++;0.0571589
v1;g++;0.0571314
v1;g++;0.0571216
v1;g++;0.0571197
v1;g++;0.0571504
v1;g++;0.0571187
v1;g++;0.0571624
v1;g++;0.0571263
v1;g++;0.0571168
v1;g++;0.0571189
v1;g++;0.0571234
v1;g++;0.0571289
v1;g++;0.0571568
v1;g++;0.0571553
v1;g++;0.0571195
v1;g++;0.0571521
v1;g++;0.0571526
v1;g++;0.0571376
v1;g++;0.0571532
v1;g++;0.0571552
v1;g++;0.0571242
v1;g++;0.0571522
v1;g++;0.0571551
v1;g++;0.0571177
v1;g++;0.057119
v1;g++;0.0571102
v1;g++;0.0571566
v1;g++;0.0571256
v1;g++;0.0571215
v1;g++;0.0571204
v1;g++;0.0571512
v1;g++;0.0571529
v1;g++;0.0571412
v1;g++;0.0571612
v1;g++;0.0571168
v1;g++;0.0571575
v1;g++;0.0571574
v1;g++;0.0571629
v1;g++;0.0571489
v1;g++;0.0571445
v1;g++;0.057163
v1;g++;0.0571485
v1;g++;0.0571205
v1;g++;0.0571534
v1;g++;0.0571139
v1;g++;0.0571543
v1;g++;0.0571111
v1;g++;0.0571189
v1;g++;0.0571164
v1;g++;0.0571148
v1;g++;0.0571497
v1;g++;0.0571482
v1;g++;0.0571112
v1;g++;0.0571513
v1;g++;0.0571185
v1;g++;0.0571598
v1;g++;0.0571535
v1;g++;0.0571393
v1;g++;0.0571103
v1;g++;0.0571503
v1;g++;0.0571088
v1;g++;0.0571239
v1;g++;0.0571174
v1;g++;0.0571586
v1;g++;0.0571561
v1;g++;0.057151
v1;g++;0.0571538
v1;g++;0.0571116
v1;g++;0.0571557
v1;g++;0.057149
v1;g++;0.0571197
v1;g++;0.0571522
v1;g++;0.0571522
v1;g++;0.0571602
v1;g++;0.0571571
v1;g++;0.0571201
v1;g++;0.05715
v1;g++;0.0571174
v1;g++;0.0571162
v1;g++;0.0571231
v1;g++;0.0571476
v1;g++;0.0571183
v1;g++;0.05711
v1;g++;0.0571153
v1;g++;0.0571109
v1;g++;0.0571472
v1;g++;0.0571265
v1;g++;0.0571203
v1;g++;0.0571561
v1;g++;0.0571507
v1;g++;0.0571238
v1;g++;0.0571544
v1;g++;0.0571534
v1;g++;0.0571135
v1;g++;0.0571244
v1;g++;0.0571172
v1;g++;0.0571146
v1;g++;0.0571528
v1;g++;0.0571504
v1;g++;0.0571095
v1;g++;0.0571634
v1;g++;0.0571079
v1;g++;0.0571232
v1;g++;0.0571541
v1;g++;0.0571144
v1;g++;0.0571249
v1;g++;0.0571174
v1;g++;0.0571459
v1;g++;0.0644208
v1;g++;0.0614902
v1;g++;0.0609347
v1;g++;0.0571685
v1;g++;0.0571604
v1;g++;0.0571355
v1;g++;0.0571371
v1;g++;0.0571646
v1;g++;0.0571689
v1;g++;0.0571368
v1;g++;0.0571689
v1;g++;0.05714
