v2;g++;0.0119914
v2;g++;0.0119977
v2;g++;0.0119671
v2;g++;0.0119804
v2;g++;0.0119926
v2;g++;0.0119784
v2;g++;0.012004
v2;g++;0.0119784
v2;g++;0.0120021
v2;g++;0.0119691
v2;g++;0.0119704
v2;g++;0.011975
v2;g++;0.011969
v2;g++;0.0119918
v2;g++;0.0119673
v2;g++;0.01197
v2;g++;0.0119897
v2;g++;0.0119974
v2;g++;0.011993
v2;g++;0.0119921
v2;g++;0.0119899
v2;g++;0.0119691
v2;g++;0.0119696
v2;g++;0.0119715
v2;g++;0.0119899
v2;g++;0.0119724
v2;g++;0.0120198
v2;g++;0.0119797
v2;g++;0.0119786
v2;g++;0.0119982
v2;g++;0.011981
v2;g++;0.0119984
v2;g++;0.0119979
v2;g++;0.0119984
v2;g++;0.0119889
v2;g++;0.0120002
v2;g++;0.011969
v2;g++;0.0120041
v2;g++;0.0119687
v2;g++;0.0119981
v2;g++;0.0119926
v2;g++;0.0119723
v2;g++;0.0119951
v2;g++;0.011996
v2;g++;0.0119769
v2;g++;0.011994
v2;g++;0.0119776
v2;g++;0.0119976
v2;g++;0.0119962
v2;g++;0.0119683
v2;g++;0.0119683
v2;g++;0.0119922
v2;g++;0.0119774
v2;g++;0.0119705
v2;g++;0.0119825
v2;g++;0.0119893
v2;g++;0.0120063
v2;g++;0.0119742
v2;g++;0.0119967
v2;g++;0.0119821
v2;g++;0.0120045
v2;g++;0.0120066
v2;g++;0.0120054
v2;g++;0.0120058
v2;g++;0.0119712
v2;g++;0.0120048
v2;g++;0.0119752
v2;g++;0.0119952
v2;g++;0.0119985
v2;g++;0.0119858
v2;g++;0.0119775
v2;g++;0.0119983
v2;g++;0.0119815
v2;g++;0.0120033
v2;g++;0.0119783
v2;g++;0.0120014
v2;g++;0.0119877
v2;g++;0.0119889
v2;g++;0.0119758
v2;g++;0.0119763
v2;g++;0.0120009
v2;g++;0.0119722
v2;g++;0.0120044
v2;g++;0.0119891
v2;g++;0.0119746
v2;g++;0.0120029
v2;g++;0.0119733
v2;g++;0.0119786
v2;g++;0.0119975
v2;g++;0.0120126
v2;g++;0.0119868
v2;g++;0.0119784
v2;g++;0.0119715
v2;g++;0.0119858
v2;g++;0.0120018
v2;g++;0.0119874
v2;g++;0.0119723
v2;g++;0.0120066
v2;g++;0.011981
v2;g++;0.0120025
v2;g++;0.0119889
v2;g++;0.0119981
v2;g++;0.0119698
v2;g++;0.0119737
v2;g++;0.0119698
v2;g++;0.0120021
v2;g++;0.0119783
v2;g++;0.012001
v2;g++;0.011987
v2;g++;0.0120037
v2;g++;0.011996
v2;g++;0.0120047
v2;g++;0.0119808
v2;g++;0.0119922
v2;g++;0.0119979
v2;g++;0.0119754
v2;g++;0.0119729
v2;g++;0.0119953
v2;g++;0.0119819
v2;g++;0.0120081
v2;g++;0.0120037
v2;g++;0.0119907
v2;g++;0.0119743
v2;g++;0.012008
v2;g++;0.0120064
v2;g++;0.0120037
v2;g++;0.0119918
v2;g++;0.012008
v2;g++;0.012
v2;g++;0.0119787
v2;g++;0.0119629
v2;g++;0.011998
v2;g++;0.0120002
v2;g++;0.0119983
v2;g++;0.0119748
v2;g++;0.0119727
v2;g++;0.0119781
v2;g++;0.0120035
v2;g++;0.0120034
v2;g++;0.0119977
v2;g++;0.0119792
v2;g++;0.0119844
v2;g++;0.0119744
v2;g++;0.0119767
v2;g++;0.0119871
v2;g++;0.0120004
v2;g++;0.012001
v2;g++;0.0120332
v2;g++;0.0119852
v2;g++;0.0120015
v2;g++;0.0119975
v2;g++;0.0120088
