v1;g++;0.063818
v1;g++;0.0647074
v1;g++;0.0633285
v1;g++;0.057381
v1;g++;0.057327
v1;g++;0.0573111
v1;g++;0.0573233
v1;g++;0.0571979
v1;g++;0.0571901
v1;g++;0.0571986
v1;g++;0.0571949
v1;g++;0.0571549
v1;g++;0.0571926
v1;g++;0.0571815
v1;g++;0.0571921
v1;g++;0.0571839
v1;g++;0.0571819
v1;g++;0.0571866
v1;g++;0.057187
v1;g++;0.0571892
v1;g++;0.0571836
v1;g++;0.0571956
v1;g++;0.0571906
v1;g++;0.0571931
v1;g++;0.0571928
v1;g++;0.0571918
v1;g++;0.0571887
v1;g++;0.0571873
v1;g++;0.0571939
v1;g++;0.0571876
v1;g++;0.0571963
v1;g++;0.0571873
v1;g++;0.0571954
v1;g++;0.0571867
v1;g++;0.0571885
v1;g++;0.0571809
v1;g++;0.0571893
v1;g++;0.0571855
v1;g++;0.0571904
v1;g++;0.057184
v1;g++;0.0571891
v1;g++;0.057183
v1;g++;0.0571934
v1;g++;0.0571789
v1;g++;0.0571906
v1;g++;0.0571901
v1;g++;0.0571863
v1;g++;0.0571912
v1;g++;0.0571836
v1;g++;0.0571971
v1;g++;0.0571899
v1;g++;0.0571948
v1;g++;0.0571829
v1;g++;0.057189
v1;g++;0.05719
v1;g++;0.0571841
v1;g++;0.0571913
v1;g++;0.0571805
v1;g++;0.0571957
v1;g++;0.0571895
v1;g++;0.0571905
v1;g++;0.0571866
v1;g++;0.0571977
v1;g++;0.0571896
v1;g++;0.0571973
v1;g++;0.0571864
v1;g++;0.0571982
v1;g++;0.0571935
v1;g++;0.0571983
v1;g++;0.0571929
v1;g++;0.0571856
v1;g++;0.0571935
v1;g++;0.0571856
v1;g++;0.0571918
v1;g++;0.057184
v1;g++;0.0571936
v1;g++;0.0571782
v1;g++;0.0571872
v1;g++;0.0571876
v1;g++;0.0571888
v1;g++;0.0571919
v1;g++;0.0571845
v1;g++;0.0571579
v1;g++;0.0572076
v1;g++;0.0571895
v1;g++;0.0571924
v1;g++;0.0571858
v1;g++;0.0571894
v1;g++;0.0571814
v1;g++;0.0571939
v1;g++;0.057185
v1;g++;0.0571848
v1;g++;0.0571895
v1;g++;0.0571914
v1;g++;0.0571886
v1;g++;0.0571823
v1;g++;0.0571945
v1;g++;0.0571886
v1;g++;0.0571903
v1;g++;0.057185
v1;g++;0.0571911
v1;g++;0.0571786
v1;g++;0.0571951
v1;g++;0.05719
v1;g++;0.0571954
v1;g++;0.0571899
v1;g++;0.0571802
v1;g++;0.057196
v1;g++;0.0571783
v1;g++;0.0571947
v1;g++;0.0571884
v1;g++;0.0571866
v1;g++;0.0571944
v1;g++;0.0571841
v1;g++;0.0571974
v1;g++;0.0571906
v1;g++;0.0571921
v1;g++;0.0571875
v1;g++;0.0571808
v1;g++;0.0571917
v1;g++;0.0571834
v1;g++;0.057197
v1;g++;0.0571923
v1;g++;0.0571958
v1;g++;0.0571898
v1;g++;0.0571866
v1;g++;0.0571885
v1;g++;0.0571857
v1;g++;0.0571902
v1;g++;0.0571884
v1;g++;0.0571919
v1;g++;0.0571821
v1;g++;0.0571931
v1;g++;0.0571916
v1;g++;0.0571864
v1;g++;0.0571885
v1;g++;0.0571787
v1;g++;0.0571944
v1;g++;0.0571863
v1;g++;0.0571831
v1;g++;0.0571969
v1;g++;0.0571805
v1;g++;0.0571896
v1;g++;0.0571957
v1;g++;0.057189
v1;g++;0.0571906
v1;g++;0.0571907
v1;g++;0.0571926
v1;g++;0.0571897
v1;g++;0.0571871
v1;g++;0.0571937
v1;g++;0.0571875
v1;g++;0.0571945
v1;g++;0.0571837
v1;g++;0.0571954
v1;g++;0.0571838
v1;g++;0.0571902
v1;g++;0.0571963
v1;g++;0.057184
v1;g++;0.0571958
v1;g++;0.0571862
v1;g++;0.0571904
v1;g++;0.0571884
v1;g++;0.0571915
v1;g++;0.0571862
v1;g++;0.0571941
v1;g++;0.0571871
v1;g++;0.0571986
v1;g++;0.057194
v1;g++;0.0571865
v1;g++;0.0571952
v1;g++;0.0571907
v1;g++;0.0572002
v1;g++;0.0571911
v1;g++;0.0571939
v1;g++;0.0571876
v1;g++;0.0571983
v1;g++;0.0571862
v1;g++;0.0571864
v1;g++;0.0571959
v1;g++;0.0571868
v1;g++;0.0571879
v1;g++;0.0571847
v1;g++;0.0571913
v1;g++;0.0571806
v1;g++;0.0571976
v1;g++;0.0571884
v1;g++;0.0571874
v1;g++;0.0571901
v1;g++;0.0571817
v1;g++;0.0571945
v1;g++;0.0571871
v1;g++;0.0571961
v1;g++;0.0571904
v1;g++;0.0571919
v1;g++;0.0571769
v1;g++;0.0571977
v1;g++;0.0571845
v1;g++;0.057186
v1;g++;0.0571862
v1;g++;0.0571875
v1;g++;0.0571872
v1;g++;0.0571883
v1;g++;0.0571959
v1;g++;0.0571915
v1;g++;0.0571829
v1;g++;0.0571838
v1;g++;0.0571865
v1;g++;0.0571913
v1;g++;0.0571943
v1;g++;0.0571948
v1;g++;0.0571938
v1;g++;0.0571973
v1;g++;0.057186
v1;g++;0.0571897
v1;g++;0.0571792
v1;g++;0.0571929
v1;g++;0.057182
v1;g++;0.0571855
v1;g++;0.0571872
v1;g++;0.0571842
v1;g++;0.0571935
v1;g++;0.0571754
v1;g++;0.0571841
v1;g++;0.057183
v1;g++;0.0571883
v1;g++;0.0571815
v1;g++;0.0571815
v1;g++;0.0571924
v1;g++;0.0571954
v1;g++;0.0571943
v1;g++;0.0571864
v1;g++;0.0571875
v1;g++;0.0571877
v1;g++;0.0571893
v1;g++;0.057186
v1;g++;0.0571895
v1;g++;0.0571745
v1;g++;0.0571843
v1;g++;0.0571789
v1;g++;0.0571873
v1;g++;0.0571867
v1;g++;0.0571829
v1;g++;0.0644936
v1;g++;0.0627839
v1;g++;0.0609384
v1;g++;0.057187
v1;g++;0.0571926
v1;g++;0.0571842
v1;g++;0.0571766
v1;g++;0.0571943
v1;g++;0.0571834
v1;g++;0.0571909
v1;g++;0.0571928
v1;g++;0.0571865
v1;g++;0.0571936
v1;g++;0.0571852
v1;g++;0.0571886
v1;g++;0.0571848
v1;g++;0.057191
v1;g++;0.0571889
v1;g++;0.057189
v1;g++;0.0571848
v1;g++;0.0571937
v1;g++;0.05719
v1;g++;0.0571992
v1;g++;0.0571872
v1;g++;0.0571935
v1;g++;0.057184
v1;g++;0.0571919
v1;g++;0.0571843
v1;g++;0.0572024
v1;g++;0.0571864
v1;g++;0.0572054
v1;g++;0.0571992
v1;g++;0.057186
v1;g++;0.0571946
v1;g++;0.0572008
v1;g++;0.0571867
v1;g++;0.0571916
v1;g++;0.0571887
v1;g++;0.0571885
v1;g++;0.0571958
v1;g++;0.0571836
v1;g++;0.0571882
v1;g++;0.057181
v1;g++;0.0571927
v1;g++;0.0571847
v1;g++;0.0571918
v1;g++;0.0571889
v1;g++;0.0571837
v1;g++;0.0571854
v1;g++;0.0571834
v1;g++;0.0571899
v1;g++;0.0571878
v1;g++;0.0571923
v1;g++;0.0571853
v1;g++;0.0571878
v1;g++;0.0571875
v1;g++;0.0571978
v1;g++;0.0571939
v1;g++;0.0571927
v1;g++;0.0571909
v1;g++;0.057184
v1;g++;0.0571914
v1;g++;0.0571867
v1;g++;0.0571972
v1;g++;0.0571732
v1;g++;0.0571969
v1;g++;0.057184
v1;g++;0.057182
v1;g++;0.0571916
v1;g++;0.0571817
v1;g++;0.0571981
v1;g++;0.0571818
v1;g++;0.0571955
v1;g++;0.0571878
v1;g++;0.0571888
v1;g++;0.057196
v1;g++;0.0571873
v1;g++;0.0571923
v1;g++;0.0571801
v1;g++;0.0572012
v1;g++;0.0571842
v1;g++;0.0571808
v1;g++;0.057189
v1;g++;0.0571852
v1;g++;0.0571952
v1;g++;0.057185
v1;g++;0.057193
v1;g++;0.0571844
v1;g++;0.0571854
v1;g++;0.0571899
v1;g++;0.0571834
v1;g++;0.0571991
v1;g++;0.0571838
v1;g++;0.0571906
v1;g++;0.0571927
v1;g++;0.0571785
v1;g++;0.0571935
v1;g++;0.0571858
v1;g++;0.0571952
v1;g++;0.0571861
v1;g++;0.0571844
v1;g++;0.0571968
v1;g++;0.057186
v1;g++;0.0571886
v1;g++;0.0571932
v1;g++;0.0571874
v1;g++;0.0571943
v1;g++;0.0571792
v1;g++;0.0571975
v1;g++;0.0571906
v1;g++;0.057195
v1;g++;0.0571987
v1;g++;0.0571851
v1;g++;0.0571935
v1;g++;0.0571792
v1;g++;0.0571864
v1;g++;0.0571879
v1;g++;0.0571848
v1;g++;0.0571887
v1;g++;0.0571806
v1;g++;0.057252
v1;g++;0.0571911
v1;g++;0.0571897
v1;g++;0.0571825
v1;g++;0.0571865
v1;g++;0.0571793
v1;g++;0.0571848
v1;g++;0.0571812
v1;g++;0.0571955
v1;g++;0.0571778
v1;g++;0.0571885
v1;g++;0.057192
v1;g++;0.057186
v1;g++;0.0571916
v1;g++;0.0571901
v1;g++;0.0571921
v1;g++;0.0571779
v1;g++;0.0571965
v1;g++;0.0571852
v1;g++;0.057192
v1;g++;0.0571853
v1;g++;0.0571913
v1;g++;0.0571761
v1;g++;0.0571953
v1;g++;0.0571879
v1;g++;0.0571876
v1;g++;0.0571892
v1;g++;0.0571907
v1;g++;0.0571903
v1;g++;0.0571855
v1;g++;0.0571926
v1;g++;0.0571885
v1;g++;0.0571897
v1;g++;0.0571904
v1;g++;0.0571884
v1;g++;0.0571834
v1;g++;0.0572006
v1;g++;0.0571896
v1;g++;0.0571929
v1;g++;0.0571836
v1;g++;0.057191
v1;g++;0.057185
v1;g++;0.0571962
v1;g++;0.0571899
v1;g++;0.057186
v1;g++;0.057202
v1;g++;0.05718
v1;g++;0.0571917
v1;g++;0.0571901
v1;g++;0.0571815
v1;g++;0.0571866
v1;g++;0.0571834
v1;g++;0.0571941
v1;g++;0.057187
v1;g++;0.0571926
v1;g++;0.0571879
