mandelbrot1;clang++;O2;MEASURE;4.50071
mandelbrot1;clang++;O2;MEASURE;4.50939
mandelbrot1;clang++;O2;MEASURE;4.49219
mandelbrot1;clang++;O2;MEASURE;4.49284
mandelbrot1;clang++;O2;MEASURE;4.49172
mandelbrot1;clang++;O2;MEASURE;4.5053
mandelbrot1;clang++;O2;MEASURE;4.50609
mandelbrot1;clang++;O2;MEASURE;4.49796
mandelbrot1;clang++;O2;MEASURE;4.51554
mandelbrot1;clang++;O2;MEASURE;4.55016
mandelbrot1;clang++;O2;MEASURE;4.54464
mandelbrot1;clang++;O2;MEASURE;4.52678
mandelbrot1;clang++;O2;MEASURE;4.49098
mandelbrot1;clang++;O2;MEASURE;4.54205
mandelbrot1;clang++;O2;MEASURE;4.51554
mandelbrot1;clang++;O2;MEASURE;4.53832
mandelbrot1;clang++;O2;MEASURE;4.52645
mandelbrot1;clang++;O2;MEASURE;4.52156
mandelbrot1;clang++;O2;MEASURE;4.49568
mandelbrot1;clang++;O2;MEASURE;4.49079
mandelbrot1;clang++;O2;MEASURE;4.49045
mandelbrot1;clang++;O2;MEASURE;4.49999
mandelbrot1;clang++;O2;MEASURE;4.52565
mandelbrot1;clang++;O2;MEASURE;4.5478
mandelbrot1;clang++;O2;MEASURE;4.50592
mandelbrot1;clang++;O2;MEASURE;4.49081
mandelbrot1;clang++;O2;MEASURE;4.51259
mandelbrot1;clang++;O2;MEASURE;4.50537
mandelbrot1;clang++;O2;MEASURE;4.50709
mandelbrot1;clang++;O2;MEASURE;4.50143
mandelbrot1;clang++;O2;MEASURE;4.5032
mandelbrot1;clang++;O2;MEASURE;4.52034
mandelbrot1;clang++;O2;MEASURE;4.494
mandelbrot1;clang++;O2;MEASURE;4.50205
mandelbrot1;clang++;O2;MEASURE;4.49234
mandelbrot1;clang++;O2;MEASURE;4.53232
mandelbrot1;clang++;O2;MEASURE;4.51293
mandelbrot1;clang++;O2;MEASURE;4.51376
mandelbrot1;clang++;O2;MEASURE;4.52801
mandelbrot1;clang++;O2;MEASURE;4.52738
mandelbrot1;clang++;O2;MEASURE;4.51402
mandelbrot1;clang++;O2;MEASURE;4.53535
mandelbrot1;clang++;O2;MEASURE;4.50373
mandelbrot1;clang++;O2;MEASURE;4.50014
mandelbrot1;clang++;O2;MEASURE;4.53195
mandelbrot1;clang++;O2;MEASURE;4.49769
mandelbrot1;clang++;O2;MEASURE;4.54762
mandelbrot1;clang++;O2;MEASURE;4.52062
mandelbrot1;clang++;O2;MEASURE;4.5199
mandelbrot1;clang++;O2;MEASURE;4.48995
mandelbrot1;clang++;O2;MEASURE;4.49013
mandelbrot1;clang++;O2;MEASURE;4.49035
mandelbrot1;clang++;O2;MEASURE;4.51947
mandelbrot1;clang++;O2;MEASURE;4.51094
mandelbrot1;clang++;O2;MEASURE;4.50036
mandelbrot1;clang++;O2;MEASURE;4.54173
mandelbrot1;clang++;O2;MEASURE;4.51537
mandelbrot1;clang++;O2;MEASURE;4.54674
mandelbrot1;clang++;O2;MEASURE;4.52738
mandelbrot1;clang++;O2;MEASURE;4.55859
mandelbrot1;clang++;O2;MEASURE;4.5217
mandelbrot1;clang++;O2;MEASURE;4.51948
mandelbrot1;clang++;O2;MEASURE;4.50785
mandelbrot1;clang++;O2;MEASURE;4.49847
mandelbrot1;clang++;O2;MEASURE;4.49045
mandelbrot1;clang++;O2;MEASURE;4.49601
mandelbrot1;clang++;O2;MEASURE;4.52272
mandelbrot1;clang++;O2;MEASURE;4.50668
mandelbrot1;clang++;O2;MEASURE;4.52608
mandelbrot1;g++;O3;MEASURE;4.62396
mandelbrot1;g++;O3;MEASURE;4.62958
mandelbrot1;g++;O3;MEASURE;4.65268
mandelbrot1;g++;O3;MEASURE;4.60914
mandelbrot1;g++;O3;MEASURE;4.58038
mandelbrot1;g++;O3;MEASURE;4.59057
mandelbrot1;g++;O3;MEASURE;4.58411
mandelbrot1;g++;O3;MEASURE;4.57339
mandelbrot1;g++;O3;MEASURE;4.56326
mandelbrot1;g++;O3;MEASURE;4.56906
mandelbrot1;g++;O3;MEASURE;4.58826
mandelbrot1;g++;O3;MEASURE;4.58194
mandelbrot1;g++;O3;MEASURE;4.57121
mandelbrot1;g++;O3;MEASURE;4.59559
mandelbrot1;g++;O3;MEASURE;4.60943
mandelbrot1;g++;O3;MEASURE;4.61553
mandelbrot1;g++;O3;MEASURE;4.60073
mandelbrot1;g++;O3;MEASURE;4.5906
mandelbrot1;g++;O3;MEASURE;4.59521
mandelbrot1;g++;O3;MEASURE;4.60902
mandelbrot1;g++;O3;MEASURE;4.57764
mandelbrot1;g++;O3;MEASURE;4.57055
mandelbrot1;g++;O3;MEASURE;4.58347
mandelbrot1;g++;O3;MEASURE;4.60145
mandelbrot1;g++;O3;MEASURE;4.57054
mandelbrot1;g++;O3;MEASURE;4.64804
mandelbrot1;g++;O3;MEASURE;4.60775
mandelbrot1;g++;O3;MEASURE;4.61561
mandelbrot1;g++;O3;MEASURE;4.59009
mandelbrot1;g++;O3;MEASURE;4.62838
mandelbrot1;g++;O3;MEASURE;4.60723
mandelbrot1;g++;O3;MEASURE;4.60644
mandelbrot1;g++;O3;MEASURE;4.56266
mandelbrot1;g++;O3;MEASURE;4.60254
mandelbrot1;g++;O3;MEASURE;4.56201
mandelbrot1;g++;O3;MEASURE;4.56866
mandelbrot1;g++;O3;MEASURE;4.58533
mandelbrot1;g++;O3;MEASURE;4.57736
mandelbrot1;g++;O3;MEASURE;4.5853
mandelbrot1;g++;O3;MEASURE;4.58201
mandelbrot1;g++;O3;MEASURE;4.59653
mandelbrot1;g++;O3;MEASURE;4.57765
mandelbrot1;g++;O3;MEASURE;4.64663
mandelbrot1;g++;O3;MEASURE;4.59642
mandelbrot1;g++;O3;MEASURE;4.59206
mandelbrot1;g++;O3;MEASURE;4.58961
mandelbrot1;g++;O3;MEASURE;4.628
mandelbrot1;g++;O3;MEASURE;4.57505
mandelbrot1;g++;O3;MEASURE;4.56224
mandelbrot1;g++;O3;MEASURE;4.56237
mandelbrot1;g++;O3;MEASURE;4.57769
mandelbrot1;g++;O3;MEASURE;4.56441
mandelbrot1;g++;O3;MEASURE;4.60479
mandelbrot1;g++;O3;MEASURE;4.59604
mandelbrot1;g++;O3;MEASURE;4.62293
mandelbrot1;g++;O3;MEASURE;4.5903
mandelbrot1;g++;O3;MEASURE;4.56997
mandelbrot1;g++;O3;MEASURE;4.6289
mandelbrot1;g++;O3;MEASURE;4.57903
mandelbrot1;g++;O3;MEASURE;4.58388
mandelbrot1;g++;O3;MEASURE;4.59444
mandelbrot1;g++;O3;MEASURE;4.57441
mandelbrot1;g++;O3;MEASURE;4.58909
mandelbrot1;g++;O3;MEASURE;4.56333
mandelbrot1;g++;O3;MEASURE;4.57629
mandelbrot1;g++;O3;MEASURE;4.56415
mandelbrot1;g++;O3;MEASURE;4.62187
mandelbrot1;g++;O3;MEASURE;4.60027
mandelbrot1;g++;O3;MEASURE;4.59923
mandelbrot1;g++;O3;MEASURE;4.56979
mandelbrot1;g++;O3;MEASURE;4.61241
mandelbrot1;g++;O3;MEASURE;4.63544
mandelbrot1;g++;O3;MEASURE;4.58326
mandelbrot1;g++;O3;MEASURE;4.58154
mandelbrot1;g++;O3;MEASURE;4.58196
mandelbrot1;g++;O3;MEASURE;4.58143
mandelbrot1;g++;O3;MEASURE;4.57972
mandelbrot1;g++;O3;MEASURE;4.56455
mandelbrot1;g++;O3;MEASURE;4.57793
